Latitude	Longitude	Year	Month	Time	GS	Customers	Country
48.365265	16.38672	2022	9	2022-09-01	5119.3862	3	All
52.198972	6.628627	2022	6	2022-06-01	246.2188	1	All
51.456702	5.186409	2022	5	2022-05-01	209.2154	1	All
53.380562	8.448661	2022	9	2022-09-01	406.323	2	All
51.766752	4.074096	2022	7	2022-07-01	430.908	2	NL
51.127334	13.837588	2022	2	2022-02-01	500.789	2	All
50.680385	12.56329	2022	3	2022-03-01	5826.8643	4	All
52.133056	4.647807	2022	6	2022-06-01	584.825	2	NL
49.936968	10.32868	2022	4	2022-04-01	2378.6138	1	All
50.972532	13.7616	2022	8	2022-08-01	669.457	3	DE
52.492418	5.068505	2022	11	2022-11-01	697.9593	1	NL
38.271852	15.570522	2022	6	2022-06-01	233.483	1	All
52.022336	5.579582	2022	7	2022-07-01	800.2045	3	All
49.225554	6.095776	2022	3	2022-03-01	484.1755	2	FR
68.483299	16.5333	2022	9	2022-09-01	1523.1328	1	NO
48.483593	10.057311	2022	4	2022-04-01	2330.2162	7	DE
48.806392	2.438182	2022	6	2022-06-01	1588.787	4	All
52.745232	4.909644	2022	7	2022-07-01	209.2154	1	All
47.578942	16.426801	2022	7	2022-07-01	260.6755	1	AT
50.65024	4.26383	2022	2	2022-02-01	381.6635	2	BE
50.883008	8.040602	2023	1	2023-01-01	6826.365	15	DE
52.121513	4.644301	2022	2	2022-02-01	147.5219	1	NL
47.136744	7.926531	2022	5	2022-05-01	369.11	2	All
46.753808	7.574003	2022	6	2022-06-01	842.38	2	All
50.44103	4.25702	2022	10	2022-10-01	123.074	1	All
54.00539	11.773523	2022	4	2022-04-01	1382.124	5	DE
51.576084	4.998837	2022	4	2022-04-01	98.2655	1	NL
58.283299	7.983299	2022	5	2022-05-01	392	1	NO
40.363988	16.688257	2022	8	2022-08-01	366.0185	2	IT
54.085437	13.098062	2022	12	2022-12-01	951.067	1	DE
49.181475	8.645999	2022	2	2022-02-01	3689.091	2	DE
57.16763	10.144249	2022	10	2022-10-01	16611.744	30	DK
52.293216	5.614722	2022	12	2022-12-01	170.7957	1	NL
52.779532	6.897542	2022	5	2022-05-01	954.091	1	NL
47.691797	7.540728	2022	6	2022-06-01	2633.0381	3	All
46.264581	6.1575	2022	5	2022-05-01	142.31	1	CH
51.819533	4.42362	2022	10	2022-10-01	430.9296	1	NL
51.905194	4.31818	2022	7	2022-07-01	233.9039	1	NL
48.83337	15.06772	2022	6	2022-06-01	682.718	1	AT
53.447753	11.301564	2022	3	2022-03-01	9233.2696	13	DE
47.328856	2.91378	2022	7	2022-07-01	434.484	2	All
52.963066	5.819873	2022	8	2022-08-01	1108.2024	1	All
47.656235	8.602356	2022	5	2022-05-01	3078.2748	4	All
52.308282	8.903088	2022	2	2022-02-01	1889.022	4	All
45.738611	12.37	2023	1	2023-01-01	97.6695	1	All
56.0313	14.1524	2022	10	2022-10-01	28327.4761	41	All
51.240911	5.957349	2023	1	2023-01-01	215.4339	1	NL
52.292952	6.762559	2022	4	2022-04-01	861.7356	1	NL
52.640444	4.747216	2022	3	2022-03-01	461.6527	1	All
51.969043	4.578033	2022	2	2022-02-01	1511.608	1	All
52.342164	4.602005	2022	7	2022-07-01	560.2258	1	All
47.55274	7.623131	2022	5	2022-05-01	13016.29	26	CH
51.726302	5.293398	2022	3	2022-03-01	738.6571	1	NL
50.96391	3.41944	2022	12	2022-12-01	1712.9442	7	BE
52.255078	5.246644	2022	5	2022-05-01	689.4975	1	NL
58.7667	8.8	2022	10	2022-10-01	3525.0152	6	All
53.139849	7.169483	2023	1	2023-01-01	104.598	1	All
50.926268	13.16645	2022	11	2022-11-01	2274.5105	5	DE
50.143083	9.141462	2022	5	2022-05-01	3009.5765	6	DE
60.172053	24.955398	2022	10	2022-10-01	2207.7163	2	FI
51.369069	6.778436	2022	7	2022-07-01	3342.666	7	All
51.476118	6.890347	2022	7	2022-07-01	4329.9714	9	All
51.270312	5.57074	2022	8	2022-08-01	984.9377	1	All
61.348199	16.3946	2023	1	2023-01-01	6246.6537	12	SE
48.255565	16.745246	2022	7	2022-07-01	310.367	1	All
48.177619	11.44067	2022	2	2022-02-01	2572.5595	4	DE
48.572562	11.916622	2022	11	2022-11-01	625.949	1	DE
51.74991	4.549506	2022	5	2022-05-01	92.082	1	NL
65.283299	21.383299	2022	3	2022-03-01	413.4182	1	All
51.589122	4.808442	2022	2	2022-02-01	356.9057	2	All
65.531072	25.134831	2022	11	2022-11-01	895.081	1	FI
53.203075	6.121015	2022	4	2022-04-01	1156.2238	1	All
51.365293	6.178107	2022	11	2022-11-01	403.0994	1	NL
52.252909	6.211449	2022	9	2022-09-01	153.8425	1	NL
51.666793	4.536971	2022	5	2022-05-01	615.5779	1	NL
60.050078	22.665846	2022	2	2022-02-01	630.726	1	All
46.375633	6.115864	2023	1	2023-01-01	3476.468	4	All
46.988172	7.060565	2022	7	2022-07-01	85.33	1	All
43.787677	4.188717	2022	3	2022-03-01	558.452	1	All
52.571197	6.290246	2022	8	2022-08-01	831.0125	1	NL
48.616171	9.453864	2022	6	2022-06-01	1714.99	4	DE
47.946331	16.732714	2022	2	2022-02-01	589.295	3	All
51.772397	7.877538	2022	12	2022-12-01	2518.6617	7	All
51.949599	4.587987	2023	1	2023-01-01	1034.0094	1	NL
51.706625	5.725386	2022	7	2022-07-01	307.7886	1	NL
60.329999	5.303899	2022	10	2022-10-01	2606.0608	4	All
53.005354	7.951403	2022	10	2022-10-01	400.2885	2	DE
51.189466	8.468423	2022	8	2022-08-01	2445.6846	7	DE
52.180782	5.021803	2022	6	2022-06-01	461.6527	1	All
52.044025	5.092054	2022	10	2022-10-01	972.2488	2	All
55.307659	10.585599	2022	5	2022-05-01	6744.168	16	DK
53.704778	10.101906	2022	3	2022-03-01	6895.025	8	DE
48.241817	8.931972	2022	8	2022-08-01	1694.9213	4	DE
47.411099	9.333623	2022	3	2022-03-01	4144.07	8	All
52.024088	5.526993	2022	3	2022-03-01	246.2188	1	NL
56.877699	14.8091	2022	9	2022-09-01	43013.5681	52	SE
52.045979	4.803928	2022	11	2022-11-01	2166.7725	1	All
36.801067	-6.335236	2022	9	2022-09-01	338.528	2	All
52.9972	5.941969	2022	5	2022-05-01	147.7335	1	All
55.99251	10.22297	2022	11	2022-11-01	4243.994	6	All
52.665612	5.049062	2022	6	2022-06-01	246.2225	1	All
50.98935	9.335024	2022	8	2022-08-01	281.61	2	DE
52.133191	5.023641	2022	10	2022-10-01	652.5813	1	All
52.048783	4.24828	2022	9	2022-09-01	1400.4713	1	All
51.808915	5.844062	2022	12	2022-12-01	355.4439	1	All
48.212793	14.782784	2022	9	2022-09-01	778.8967	1	All
50.341077	7.57073	2022	5	2022-05-01	688.529	3	DE
50.10977	9.294101	2022	11	2022-11-01	391.125	2	DE
52.094438	4.954323	2022	12	2022-12-01	492.4383	1	All
46.223905	6.109305	2022	3	2022-03-01	2822.05	6	CH
40.931399	9.067055	2022	7	2022-07-01	641.0725	2	IT
52.692801	4.806293	2022	12	2022-12-01	79.4252	1	NL
52.302298	6.497896	2022	4	2022-04-01	1021.5703	1	All
60.172321	24.731695	2022	6	2022-06-01	8483.2457	9	All
52.397577	5.319276	2022	7	2022-07-01	772.5189	1	All
50.943772	5.959708	2022	6	2022-06-01	73.8295	1	NL
52.41583	9.804767	2022	2	2022-02-01	3353.1943	6	DE
50.110832	8.682065	2022	10	2022-10-01	250.0965	1	All
59.198599	17.8332	2022	2	2022-02-01	1885.8044	6	All
51.229001	6.046225	2023	1	2023-01-01	797.2714	1	All
51.952088	6.139822	2022	2	2022-02-01	738.7196	1	NL
52.024212	9.924645	2023	1	2023-01-01	894.7271	3	DE
50.263294	11.112912	2022	8	2022-08-01	7224.4058000000005	10	DE
47.151379	7.322136	2023	1	2023-01-01	583.66	1	All
51.818369	4.435855	2022	3	2022-03-01	307.4615	1	NL
61.465669	24.070032	2023	1	2023-01-01	9975.5965	15	All
48.134296	12.56183	2022	2	2022-02-01	913.817	2	DE
49.362189	10.271043	2022	10	2022-10-01	876.3808	2	All
48.816201	11.84968	2022	3	2022-03-01	5163.8476	2	All
59.0833	7.533299	2022	9	2022-09-01	1651.86	2	All
63.864454	23.130018	2023	1	2023-01-01	2546.7996	6	FI
61.193967	28.770269	2022	3	2022-03-01	1195.2428	2	All
51.889187	4.505332	2022	9	2022-09-01	245.999	1	NL
53.314605	11.317182	2022	12	2022-12-01	938.6255	3	DE
62.935811	22.064127	2022	5	2022-05-01	1200.7813	2	All
51.512648	4.444281	2022	12	2022-12-01	1507.8524	1	NL
61.867064	21.489381	2022	6	2022-06-01	3812.4688	4	All
52.372355	14.023084	2023	1	2023-01-01	4884.3715	10	DE
58.545099	11.9746	2022	2	2022-02-01	882.2536	2	All
53.570768	9.958461	2023	1	2023-01-01	3526.0639	3	All
48.099679	11.634652	2022	9	2022-09-01	7684.7281	7	DE
51.579778	7.109309	2022	11	2022-11-01	2795.6214	7	DE
48.401808	10.671922	2023	1	2023-01-01	563.3199	1	DE
51.544705	4.106461	2022	6	2022-06-01	723.7563	1	NL
50.86382	5.10465	2022	9	2022-09-01	1886.5085	4	All
59.835776	23.021901	2022	6	2022-06-01	6514.0705	13	FI
62.25719	25.703531	2022	7	2022-07-01	3726.293	9	All
52.750516	6.898615	2022	3	2022-03-01	245.9729	1	All
47.88522	13.04144	2022	7	2022-07-01	2730.7962	1	AT
52.008697	6.348483	2022	4	2022-04-01	338.5124	1	All
43.064637	1.689398	2022	11	2022-11-01	217.242	1	All
50.878197	2.03311	2022	12	2022-12-01	620.8085	1	FR
46.68625	15.61269	2022	10	2022-10-01	248.0105	1	AT
61.797035	24.372116	2022	12	2022-12-01	883.0618	2	FI
65.835499	24.1368	2022	3	2022-03-01	1979.4311	4	SE
52.202923	5.975619	2022	4	2022-04-01	245.999	1	NL
47.503611	12.191686	2022	4	2022-04-01	769.3615	2	AT
55.677999	12.53537	2022	7	2022-07-01	156831.9193	230	All
65.212511	25.309863	2022	11	2022-11-01	2222.3171	7	All
62.57952	22.749993	2022	5	2022-05-01	582.6012	2	FI
51.853676	5.320019	2022	8	2022-08-01	261.5494	1	NL
46.146041	9.305203	2022	6	2022-06-01	549.512	2	IT
51.597166	6.149082	2022	3	2022-03-01	1044.788	3	All
51.516769	3.87215	2022	11	2022-11-01	215.4339	1	All
51.987568	4.489685	2022	3	2022-03-01	215.454	1	NL
62.533299	6.599999	2022	5	2022-05-01	1540.1848	2	All
63.95157	25.158579	2023	1	2023-01-01	231.2502	1	All
47.499966	8.063654	2022	8	2022-08-01	609.77	2	All
52.063867	5.124593	2022	6	2022-06-01	430.6845	2	NL
48.675284	9.369394	2023	1	2023-01-01	1214.2755	2	DE
52.211208	6.864735	2022	6	2022-06-01	1243.1019	1	NL
52.237386	6.101253	2022	12	2022-12-01	153.9245	1	NL
51.924369	4.484442	2022	7	2022-07-01	390.9082	1	All
48.33008	16.15094	2023	1	2023-01-01	186.1755	1	All
50.709665	3.09529	2022	2	2022-02-01	446.851	1	All
50.80523	6.239173	2022	4	2022-04-01	10267.9878	19	All
48.22892	16.154134	2022	7	2022-07-01	2502.2793	3	All
52.843961	5.708871	2022	10	2022-10-01	752.3235	1	All
51.317017	12.286155	2022	6	2022-06-01	1575.675	3	All
53.283402	6.140718	2022	6	2022-06-01	492.4376	1	NL
56.1409	9.99694	2022	6	2022-06-01	12770.336	23	DK
49.094668	12.265961	2022	8	2022-08-01	1157.5937	3	DE
51.214519	6.784839	2022	9	2022-09-01	3304.5236	7	DE
60.476067	26.927696	2022	8	2022-08-01	2611.2787	5	FI
55.8393	13.3039	2022	6	2022-06-01	16296.1427	31	All
53.430773	9.761686	2022	4	2022-04-01	5400.631	8	All
61.1833	6.6333	2022	5	2022-05-01	688.744	1	NO
47.476925	9.731389	2022	3	2022-03-01	4019.6833	8	AT
61.062691	25.669029	2022	5	2022-05-01	1150.8417	3	FI
53.218557	6.575855	2022	9	2022-09-01	307.7595	1	All
51.524753	5.061677	2022	6	2022-06-01	36.9416	1	All
62.93247	27.633198	2022	4	2022-04-01	2626.8557	6	FI
46.774324	7.571594	2022	8	2022-08-01	563.5	3	All
53.019963	5.669822	2022	10	2022-10-01	1104.8142	1	All
51.434852	5.508507	2022	11	2022-11-01	331.5548	1	NL
51.692538	4.866292	2022	7	2022-07-01	176.0286	1	All
49.493292	11.627502	2022	8	2022-08-01	450.2035	2	DE
47.253426	7.81633	2022	6	2022-06-01	2626.47	1	CH
51.834752	5.252209	2022	11	2022-11-01	1206.406	1	NL
50.437459	8.087102	2022	5	2022-05-01	901.2265	1	DE
47.909097	9.428728	2022	10	2022-10-01	751.109	1	All
52.498167	4.668824	2022	11	2022-11-01	837.105	1	NL
47.728808	16.934163	2022	3	2022-03-01	496.5417	1	All
51.900142	5.094624	2023	1	2023-01-01	344.7309	1	NL
39.852366	-0.48808	2022	10	2022-10-01	123.074	1	ES
49.684733	8.228259	2022	2	2022-02-01	788.5088	1	All
52.35653	6.483919	2022	7	2022-07-01	184.5872	1	NL
52.213175	6.949091	2022	7	2022-07-01	658.3692	1	All
48.697963	9.318506	2022	8	2022-08-01	1830.167	3	DE
52.240695	7.033508	2022	4	2022-04-01	529.257	1	All
63.316699	18.7833	2022	5	2022-05-01	382.9106	1	All
53.240909	6.51764	2022	5	2022-05-01	276.9419	1	NL
49.296345	8.876509	2022	2	2022-02-01	625.353	2	DE
53.528623	10.250517	2022	3	2022-03-01	16183.8023	18	All
51.04159	4.80856	2022	9	2022-09-01	166.2095	1	All
47.120314	7.289895	2022	6	2022-06-01	2366.21	6	All
51.472956	5.251545	2022	5	2022-05-01	276.696	1	NL
50.651586	7.951726	2022	3	2022-03-01	250.0965	1	All
62.4489	17.404699	2022	3	2022-03-01	5107.3768	11	All
38.883595	-2.150322	2023	1	2023-01-01	307.7595	1	ES
51.523313	12.373389	2022	2	2022-02-01	2287.8205	7	DE
48.312383	8.572878	2022	7	2022-07-01	1732.4603	4	DE
51.727921	5.254388	2022	5	2022-05-01	655.3526	1	All
47.285241	8.61149	2022	5	2022-05-01	2169.37	8	CH
62.801041	30.142275	2022	4	2022-04-01	7771.7475	6	FI
62.283299	5.7167	2022	11	2022-11-01	1676.4328	4	NO
61.343018	23.290306	2022	5	2022-05-01	2459.0981	1	FI
60.861574	25.272493	2022	7	2022-07-01	2810.9378	6	FI
52.444444	5.953237	2022	5	2022-05-01	1742.0038	1	NL
55.59051	11.873079	2022	4	2022-04-01	16600.48	21	DK
52.316282	4.946611	2022	7	2022-07-01	184.649	1	NL
51.827157	4.249917	2022	10	2022-10-01	369.4195	1	All
51.836352	5.823068	2022	7	2022-07-01	172.3349	1	All
52.293958	7.074426	2022	12	2022-12-01	2519.9387	8	DE
51.958976	5.906511	2022	12	2022-12-01	184.7094	1	All
58.133299	12.1333	2022	10	2022-10-01	1572.2033	5	All
49.169402	12.087932	2022	6	2022-06-01	1754.0569	7	DE
55.671869	12.591789	2022	11	2022-11-01	3257.096	1	DK
60.446129	22.383446	2022	9	2022-09-01	4928.4344	12	FI
47.530925	8.257951	2022	7	2022-07-01	356.79	1	All
65.928841	24.168443	2022	4	2022-04-01	480.5846	1	All
47.449861	7.672028	2022	4	2022-04-01	259.35	1	All
49.390916	8.837252	2022	2	2022-02-01	876.12	2	DE
48.10621	13.53982	2023	1	2023-01-01	849.896	2	AT
51.762135	4.669346	2022	7	2022-07-01	92.1693	1	All
52.1644	4.501491	2022	6	2022-06-01	292.9504	1	NL
52.246707	5.37388	2022	11	2022-11-01	504.7375	2	NL
53.094663	6.051009	2022	10	2022-10-01	147.7685	1	NL
52.196547	4.480482	2022	12	2022-12-01	215.4339	1	All
58.783299	5.8167	2022	12	2022-12-01	2004.6376	4	All
66.457179	23.680794	2022	5	2022-05-01	240.2625	1	All
52.353334	10.436451	2022	4	2022-04-01	4136.3645	5	All
36.831949	-6.318637	2022	4	2022-04-01	978.632	2	All
51.800088	8.375821	2022	3	2022-03-01	7932.0992	15	DE
55.453319	9.56296	2022	12	2022-12-01	5438.408	12	DK
49.327794	8.729247	2022	5	2022-05-01	2249.9	6	DE
61.511044	23.779432	2022	4	2022-04-01	1844.4718	2	All
61.505398	21.780604	2022	4	2022-04-01	13845.0861	27	All
50.529801	3.305694	2022	12	2022-12-01	677.1305	1	All
43.304747	-1.975924	2022	5	2022-05-01	344.7115	1	All
48.784373	9.210086	2022	6	2022-06-01	862.9335	4	All
51.850921	4.485421	2023	1	2023-01-01	153.8634	1	All
46.919606	7.439753	2023	1	2023-01-01	4528.86	8	CH
50.458864	3.978348	2022	9	2022-09-01	615.5786	1	ES
59.6	11.083299	2022	8	2022-08-01	10528.4088	11	All
51.76571	5.812374	2022	4	2022-04-01	246.2225	1	NL
52.568299	5.928199	2022	3	2022-03-01	737.55	3	All
48.088652	11.025349	2022	8	2022-08-01	375.48	1	All
48.046666	10.779405	2022	3	2022-03-01	750.2895	2	DE
49.856612	8.629557	2023	1	2023-01-01	4359.0002	10	All
51.432813	4.37882	2023	1	2023-01-01	296.0906	1	All
51.939135	5.895864	2022	7	2022-07-01	797.1686	2	All
51.842155	4.690697	2022	5	2022-05-01	676.8325	2	NL
59.483299	11.65	2022	10	2022-10-01	5749.744	9	All
51.156386	10.832786	2022	5	2022-05-01	4892.4741	6	DE
53.191423	6.603184	2022	12	2022-12-01	1483.4707	2	NL
52.152926	4.654004	2022	6	2022-06-01	1076.8611	1	All
51.932872	5.569431	2022	5	2022-05-01	923.3054	1	NL
54.760809	11.18786	2022	7	2022-07-01	1580.764	5	All
51.727937	5.947737	2022	6	2022-06-01	2141.4081	1	All
52.52959	6.106262	2022	6	2022-06-01	369.3598	1	NL
40.584127	-5.921219	2022	6	2022-06-01	92.082	1	All
51.954401	6.259637	2022	2	2022-02-01	523.2135	1	NL
52.741446	5.191016	2022	7	2022-07-01	741.859	1	All
49.486435	11.753291	2022	6	2022-06-01	2988.7471	7	DE
60.239902	24.744502	2022	11	2022-11-01	3098.0503	5	All
53.326901	8.719608	2022	12	2022-12-01	4520.1402	12	DE
61.697549	21.992272	2022	5	2022-05-01	1041.8877	4	FI
48.87993	10.093729	2022	6	2022-06-01	1127.5523	2	All
49.328537	11.226289	2022	2	2022-02-01	1451.2346	5	DE
53.38575	14.048105	2022	2	2022-02-01	4664.629	4	All
61.8083	10.65	2022	7	2022-07-01	537.5496	1	All
58.7167	15.349999	2022	2	2022-02-01	272	1	All
38.99221	1.549056	2022	8	2022-08-01	246.148	1	All
62.276071	25.328212	2022	9	2022-09-01	216.2891	1	FI
51.105853	5.895657	2022	2	2022-02-01	461.4061	1	All
49.510129	0.077977	2022	7	2022-07-01	1028.9674	1	FR
48.908814	9.168679	2022	8	2022-08-01	901.152	4	All
55.669739	12.543829	2022	12	2022-12-01	1949.752	3	DK
51.494205	7.148961	2023	1	2023-01-01	7896.2431	17	All
46.153728	7.927281	2022	6	2022-06-01	1010.66	1	All
53.172494	6.201963	2023	1	2023-01-01	172.3185	1	All
52.192039	5.370835	2022	12	2022-12-01	301.5701	1	NL
51.846781	4.548594	2022	8	2022-08-01	307.7595	1	All
48.151934	11.58605	2022	2	2022-02-01	1125.9513	1	DE
50.566564	2.797758	2022	10	2022-10-01	310.367	1	All
63.635139	25.047728	2022	6	2022-06-01	846.0965	3	FI
51.167893	12.975212	2022	7	2022-07-01	218.732	2	All
48.655264	10.219507	2022	6	2022-06-01	1730.4316	5	All
56.558289	9.40619	2022	9	2022-09-01	3932.232	10	DK
48.930404	8.466338	2022	11	2022-11-01	3425.9327	5	DE
53.803581	10.920517	2022	5	2022-05-01	4747.7086	11	All
56.05951	12.07582	2022	2	2022-02-01	1263.848	3	DK
43.184155	12.468459	2022	2	2022-02-01	305.152	1	IT
51.095494	13.986093	2022	6	2022-06-01	869.9365	5	DE
61.213662	24.245672	2022	11	2022-11-01	702.7004	3	FI
52.307806	7.973753	2022	11	2022-11-01	8356.4775	18	All
52.087111	5.24312	2022	10	2022-10-01	1458.9052	1	NL
48.39709	15.78806	2022	9	2022-09-01	210.7605	1	AT
51.828508	4.757551	2022	5	2022-05-01	2203.5343	1	All
50.423012	4.380858	2022	5	2022-05-01	307.7595	1	All
47.53796	7.571111	2022	4	2022-04-01	12678.82	25	All
48.844508	2.349859	2022	2	2022-02-01	545.5635	1	FR
61.8333	8.55	2022	2	2022-02-01	875.7392	2	All
51.786466	4.676805	2022	9	2022-09-01	73.2335	1	NL
52.061289	4.514472	2023	1	2023-01-01	667.8502	1	All
53.151133	8.221199	2022	12	2022-12-01	6109.3961	11	All
47.580615	7.649171	2022	4	2022-04-01	5671.75	16	CH
52.678995	4.852094	2022	8	2022-08-01	227.7473	1	NL
46.138831	7.035527	2022	7	2022-07-01	843.01	2	All
51.139031	12.264231	2023	1	2023-01-01	1275.8043	6	All
51.213125	6.043154	2022	7	2022-07-01	307.7595	1	NL
53.460347	9.444296	2022	3	2022-03-01	7342.3475	16	DE
55.6325	13.0714	2022	10	2022-10-01	4098.6261	10	All
47.43824	7.530249	2022	12	2022-12-01	2037.7	3	CH
52.532341	6.113072	2022	9	2022-09-01	861.9218	1	NL
52.513641	6.116435	2022	10	2022-10-01	215.4339	1	NL
47.14345	15.43554	2022	12	2022-12-01	1933.9455	2	AT
53.20445	6.511244	2022	5	2022-05-01	307.7268	1	NL
52.699023	6.226673	2022	3	2022-03-01	547.873	2	NL
59.783299	10.2833	2022	12	2022-12-01	6608.476	7	NO
47.528229	9.404276	2022	4	2022-04-01	5855.01	9	All
66.723661	27.385304	2022	3	2022-03-01	315.2423	1	All
52.383569	4.727827	2022	3	2022-03-01	246.2188	1	NL
47.625392	11.031623	2022	7	2022-07-01	219.03	1	DE
51.660101	5.04638	2022	11	2022-11-01	184.6855	1	NL
52.714966	5.275964	2022	11	2022-11-01	258.4718	1	NL
46.67552	9.443978	2022	5	2022-05-01	6494.18	12	All
62.707016	27.947399	2022	5	2022-05-01	1004.1251	1	FI
47.449288	7.765357	2022	11	2022-11-01	591.92	1	All
41.721373	9.26624	2022	4	2022-04-01	335.101	1	All
52.0563	6.220093	2022	5	2022-05-01	2597.707	1	NL
50.796502	8.574814	2022	4	2022-04-01	3625.1851	8	All
52.553619	4.663609	2022	11	2022-11-01	258.5329	1	All
52.751508	9.30772	2022	5	2022-05-01	826.1305	3	DE
49.40141	12.071106	2022	9	2022-09-01	312.9745	1	All
57.85	11.7833	2022	8	2022-08-01	902.9366	2	SE
51.572991	5.375298	2022	12	2022-12-01	92.2936	1	NL
48.360193	-4.382921	2022	5	2022-05-01	155.1835	1	FR
46.408989	6.178524	2022	5	2022-05-01	1281	3	All
51.965129	4.470865	2022	9	2022-09-01	307.7595	1	NL
50.134274	8.624228	2023	1	2023-01-01	1233.0495	5	DE
51.550959	4.943355	2022	7	2022-07-01	799.981	1	NL
58.533299	8.1333	2022	6	2022-06-01	1444.6152	2	NO
48.18589	15.21662	2022	4	2022-04-01	268.051	1	AT
50.312965	7.630389	2022	2	2022-02-01	2984.6184	2	All
60.457717	23.240665	2022	8	2022-08-01	300.343	1	FI
59.255	5.259999	2022	9	2022-09-01	307.972	1	NO
52.076099	4.309856	2022	9	2022-09-01	184.6483	1	All
52.387898	9.744203	2022	6	2022-06-01	4829.7295	9	DE
52.029016	5.044751	2022	3	2022-03-01	492.191	1	NL
63.81348	25.245007	2022	11	2022-11-01	1953.665	4	All
52.192984	5.463243	2022	6	2022-06-01	861.8592	1	All
48.20902	15.90797	2022	11	2022-11-01	698.2885	1	AT
50.123691	12.136073	2022	5	2022-05-01	15736.5562	11	DE
51.119719	4.048982	2022	6	2022-06-01	3077.2225	9	BE
44.403493	8.948659	2022	11	2022-11-01	243.913	1	All
54.518578	9.024315	2022	3	2022-03-01	5968.0403	4	All
51.978159	7.291903	2022	8	2022-08-01	3665.1953	9	DE
62.492907	30.250774	2022	2	2022-02-01	1465.8971	4	All
50.12766	4.94267	2022	5	2022-05-01	368.775	2	All
57.352809	9.945769	2022	5	2022-05-01	16754.2	29	DK
52.306104	4.627626	2022	6	2022-06-01	474.8287	1	NL
49.203829	7.966585	2022	2	2022-02-01	125.16	1	DE
52.572058	8.811293	2022	2	2022-02-01	500.491	2	All
51.01363	3.92787	2022	10	2022-10-01	1963.5124	5	All
46.660165	6.300014	2023	1	2023-01-01	291.83	1	CH
70.283299	31	2023	1	2023-01-01	512.3552	1	NO
52.046953	8.031183	2022	4	2022-04-01	6365.2869	11	DE
52.346308	5.64968	2022	10	2022-10-01	98.2655	1	NL
51.492198	6.159694	2022	2	2022-02-01	615.668	1	NL
48.745035	2.489361	2022	10	2022-10-01	682.569	2	All
51.376351	5.72117	2022	2	2022-02-01	307.7595	1	NL
64.411645	24.31021	2022	5	2022-05-01	600.1445	1	FI
69.9667	19.699999	2022	5	2022-05-01	335.9552	1	All
51.593166	5.316996	2022	10	2022-10-01	461.4068	1	All
52.035466	5.165694	2022	10	2022-10-01	240.1225	1	NL
40.937056	14.260796	2022	7	2022-07-01	103.7785	1	All
42.705784	2.820665	2022	11	2022-11-01	511.964	2	FR
49.135948	8.414869	2022	10	2022-10-01	3892.6623	9	DE
52.323571	7.353032	2022	9	2022-09-01	1251.5992	5	DE
51.507222	5.405969	2022	7	2022-07-01	1002.9303	2	All
52.496181	13.521024	2022	3	2022-03-01	2641.0757	6	All
51.94713	4.842026	2022	10	2022-10-01	1262.004	1	All
46.758315	7.003589	2022	10	2022-10-01	616.14	2	CH
51.639817	4.475817	2022	6	2022-06-01	531.5955	1	All
52.371883	6.599909	2023	1	2023-01-01	1696.9329	2	All
57.6554	12.013799	2023	1	2023-01-01	10782.5461	21	SE
58.133299	14.966699	2022	2	2022-02-01	2404.2679	1	SE
53.071745	8.798901	2022	10	2022-10-01	5017.1059	9	All
48.107867	11.552774	2022	9	2022-09-01	1206.4911	3	All
51.920897	6.095733	2022	12	2022-12-01	430.9296	1	All
50.649733	8.740221	2022	5	2022-05-01	3197.0416	8	All
51.916043	4.452383	2022	5	2022-05-01	196.7545	1	NL
51.26151	7.140654	2022	7	2022-07-01	5129.2227	3	All
54.10384	12.356138	2022	3	2022-03-01	2570.1315	2	All
51.887216	6.675373	2022	12	2022-12-01	1986.3236	6	All
48.821997	11.460495	2022	12	2022-12-01	250.3945	1	DE
47.553291	7.795706	2022	12	2022-12-01	6156.5	11	CH
50.515149	9.124295	2022	2	2022-02-01	3550.234	2	All
59.916699	18.25	2022	8	2022-08-01	568.4419	2	All
53.160427	5.425772	2022	12	2022-12-01	2289.8557	1	NL
51.634726	4.460543	2023	1	2023-01-01	295.537	1	NL
52.083893	4.375099	2022	6	2022-06-01	470.7037	1	NL
55.440289	11.66707	2022	12	2022-12-01	3927.468	10	All
55.8393	13.3039	2022	8	2022-08-01	14478.3993	27	SE
50.986978	5.846778	2022	6	2022-06-01	215.454	1	All
48.951611	12.151411	2022	2	2022-02-01	2280.5999	3	All
52.076187	4.311807	2022	6	2022-06-01	430.908	1	All
51.68408	5.783083	2022	6	2022-06-01	1464.9994	1	All
68.4667	14.2278	2023	1	2023-01-01	461.9776	1	NO
47.410759	8.555879	2022	10	2022-10-01	3800.72	10	CH
52.481998	13.327479	2022	10	2022-10-01	7569.9774	11	DE
51.34779	12.387593	2022	12	2022-12-01	1725.8313	4	DE
53.454643	9.942725	2022	8	2022-08-01	5517.2378	10	All
49.226848	10.096248	2022	5	2022-05-01	500.7145	2	All
53.189677	6.352914	2022	10	2022-10-01	128.1885	1	All
49.753238	8.899566	2022	7	2022-07-01	559.8675	3	DE
61.47573	21.836157	2022	9	2022-09-01	5068.6891	8	FI
63.864454	23.130018	2022	12	2022-12-01	2229.1607	4	All
51.328248	13.007572	2022	11	2022-11-01	1062.3209	2	DE
